mfrON,mfrSUS,unitID,recordingID,depth,cond,layer,animalID,genoGroup
0.6614929528482211,0.20962895245510296,182.0,1.0,206.0,sync,l23,BTM2,TrkB_S1HP
1.9053083560315809,0.0872055142150377,186.0,1.0,866.0,sync,l5,BTM2,TrkB_S1HP
0.28470328138457424,0.15388040653812998,187.0,1.0,746.0,sync,l5,BTM2,TrkB_S1HP
0.10821135676003145,-0.007858925351287162,189.0,1.0,686.0,sync,l5,BTM2,TrkB_S1HP
-0.10195744307205008,0.04332542746318667,191.0,1.0,606.0,sync,l5,BTM2,TrkB_S1HP
0.6105404118464811,0.2933765615366208,193.0,1.0,286.0,sync,l23,BTM2,TrkB_S1HP
0.6574948808177566,0.42047605118916087,195.0,1.0,246.0,sync,l23,BTM2,TrkB_S1HP
0.2475264569229472,0.739391357524204,196.0,1.0,246.0,sync,l23,BTM2,TrkB_S1HP
0.060259676116493716,0.28790734144546987,198.0,1.0,866.0,sync,l5,BTM2,TrkB_S1HP
3.3506887894822603,0.6242797670595334,200.0,1.0,346.0,sync,l23,BTM2,TrkB_S1HP
2.492397854872092,1.3039298872554013,201.0,1.0,406.0,sync,l23,BTM2,TrkB_S1HP
0.9771066482341153,0.40761113820020006,202.0,1.0,446.0,sync,l4,BTM2,TrkB_S1HP
0.04317456786479088,0.04317456786479082,203.0,1.0,486.0,sync,l4,BTM2,TrkB_S1HP
0.22240044171980802,0.5648842788244213,205.0,1.0,566.0,sync,l5,BTM2,TrkB_S1HP
1.574694232935671,0.7254439318722485,207.0,1.0,686.0,sync,l5,BTM2,TrkB_S1HP
-0.0752324574543937,-0.12630965629188864,208.0,1.0,686.0,sync,l5,BTM2,TrkB_S1HP
1.5230313725946278,0.11533511392088301,209.0,1.0,726.0,sync,l5,BTM2,TrkB_S1HP
0.17938272835272528,0.6238272032803311,210.0,1.0,746.0,sync,l5,BTM2,TrkB_S1HP
-0.16421791216309006,-0.017839828897940162,211.0,1.0,746.0,sync,l5,BTM2,TrkB_S1HP
0.06853027152522835,0.14544655445299798,212.0,1.0,746.0,sync,l5,BTM2,TrkB_S1HP
0.8614737867489471,0.7174321886858993,213.0,1.0,806.0,sync,l5,BTM2,TrkB_S1HP
0.3006499443074128,-0.06498609247499895,214.0,1.0,866.0,sync,l5,BTM2,TrkB_S1HP
0.9929621746324554,0.43877814960380285,215.0,1.0,966.0,sync,l6,BTM2,TrkB_S1HP
4.293951243467029,0.9520691553293372,227.0,2.0,1112.0,sync,l6,BTN4,TrkB_S1HP
-0.012568828039986454,0.004619312869396838,228.0,2.0,1092.0,sync,l6,BTN4,TrkB_S1HP
0.08691397834958099,0.46811563777756743,229.0,2.0,1072.0,sync,l6,BTN4,TrkB_S1HP
0.04652124156532241,0.2606012912464522,231.0,2.0,1072.0,sync,l6,BTN4,TrkB_S1HP
0.5595980998978111,0.126443053875601,232.0,2.0,1052.0,sync,l6,BTN4,TrkB_S1HP
-0.030869262950030358,-0.09585718495009438,234.0,2.0,1012.0,sync,l6,BTN4,TrkB_S1HP
0.3977490535532245,0.19728430158067622,237.0,2.0,972.0,sync,l6,BTN4,TrkB_S1HP
-0.11326592373737569,0.34377201415028075,238.0,2.0,952.0,sync,l6,BTN4,TrkB_S1HP
1.0580905872062771,0.5337500815560642,239.0,2.0,952.0,sync,l6,BTN4,TrkB_S1HP
0.8908933551935604,0.4267252298756233,240.0,2.0,952.0,sync,l6,BTN4,TrkB_S1HP
2.4405304945650914,1.9243885010016972,243.0,2.0,912.0,sync,l5,BTN4,TrkB_S1HP
1.2769164920665963,0.4711542006322304,245.0,2.0,912.0,sync,l5,BTN4,TrkB_S1HP
-0.01258323433103851,0.02509917863891627,247.0,2.0,872.0,sync,l5,BTN4,TrkB_S1HP
0.022840623034623014,0.07135168080727329,248.0,2.0,872.0,sync,l5,BTN4,TrkB_S1HP
-0.06858648503529302,0.3988177092792971,249.0,2.0,852.0,sync,l5,BTN4,TrkB_S1HP
0.32522301472899634,-0.0862149567510451,250.0,2.0,852.0,sync,l5,BTN4,TrkB_S1HP
0.1315378738100422,-0.040033265942186674,251.0,2.0,832.0,sync,l5,BTN4,TrkB_S1HP
1.0776446535078152,0.17893340881778488,253.0,2.0,812.0,sync,l5,BTN4,TrkB_S1HP
2.8601897591084313,1.9697412632013074,254.0,2.0,792.0,sync,l5,BTN4,TrkB_S1HP
0.029848655776108218,0.1555272064123529,255.0,2.0,772.0,sync,l5,BTN4,TrkB_S1HP
-0.05298304442301327,-0.15618480051653483,256.0,2.0,792.0,sync,l5,BTN4,TrkB_S1HP
0.24345625279787853,0.026447893757986778,257.0,2.0,792.0,sync,l5,BTN4,TrkB_S1HP
0.5957742201666585,0.9991255010011483,260.0,2.0,772.0,sync,l5,BTN4,TrkB_S1HP
1.434920446996954,1.164138164185766,261.0,2.0,752.0,sync,l5,BTN4,TrkB_S1HP
0.06209389040974877,-0.031632736623834166,262.0,2.0,752.0,sync,l5,BTN4,TrkB_S1HP
0.5459808695058433,0.05533779692641973,263.0,2.0,752.0,sync,l5,BTN4,TrkB_S1HP
-0.02533522663351502,-0.038582403958228775,264.0,2.0,732.0,sync,l5,BTN4,TrkB_S1HP
0.15439819543746974,0.525831798458173,265.0,2.0,732.0,sync,l5,BTN4,TrkB_S1HP
-0.05682638698289194,0.13491434732673,267.0,2.0,712.0,sync,l5,BTN4,TrkB_S1HP
-0.12275234794744992,-0.08329120279786778,268.0,2.0,712.0,sync,l5,BTN4,TrkB_S1HP
0.250296843722378,-0.023310637369326034,269.0,2.0,652.0,sync,l5,BTN4,TrkB_S1HP
0.13819605371799606,-0.07527752519598165,270.0,2.0,692.0,sync,l5,BTN4,TrkB_S1HP
0.2610575349545942,-0.08753561261088753,271.0,2.0,692.0,sync,l5,BTN4,TrkB_S1HP
0.008477946503198422,0.24062574336930204,273.0,2.0,672.0,sync,l5,BTN4,TrkB_S1HP
0.32089096631366953,0.24097346519092938,274.0,2.0,672.0,sync,l5,BTN4,TrkB_S1HP
0.5679640410979593,0.1649740341104937,275.0,2.0,672.0,sync,l5,BTN4,TrkB_S1HP
0.8377491866484714,0.36641400574093314,276.0,2.0,692.0,sync,l5,BTN4,TrkB_S1HP
-0.13316681818152154,-0.09865274003512292,277.0,2.0,572.0,sync,l5,BTN4,TrkB_S1HP
0.5752186490374412,0.010355818558775537,278.0,2.0,652.0,sync,l5,BTN4,TrkB_S1HP
2.0426733752930804,0.2898489882277717,279.0,2.0,592.0,sync,l5,BTN4,TrkB_S1HP
-0.07256679565055808,-0.0725667956505581,280.0,2.0,612.0,sync,l5,BTN4,TrkB_S1HP
-0.13898004147945275,0.290301939924262,281.0,2.0,572.0,sync,l5,BTN4,TrkB_S1HP
1.553309128170478,0.8891657034674887,282.0,2.0,572.0,sync,l5,BTN4,TrkB_S1HP
1.0006477690472462,1.229542433603369,283.0,2.0,572.0,sync,l5,BTN4,TrkB_S1HP
1.7298433707182834,0.38039934165003025,285.0,2.0,532.0,sync,l4,BTN4,TrkB_S1HP
0.03783069056659345,0.004203410062954823,287.0,2.0,472.0,sync,l4,BTN4,TrkB_S1HP
1.5510139985758176,0.35702502165137806,289.0,2.0,432.0,sync,l4,BTN4,TrkB_S1HP
0.25992104230771845,-0.014583028776340714,290.0,2.0,432.0,sync,l4,BTN4,TrkB_S1HP
2.3283485515385336,1.1560853206718849,293.0,2.0,332.0,sync,l23,BTN4,TrkB_S1HP
0.5276602863601172,0.41010471433132545,294.0,2.0,292.0,sync,l23,BTN4,TrkB_S1HP
-0.10302445692483365,0.21892697096527142,297.0,2.0,1132.0,sync,l6,BTN4,TrkB_S1HP
-0.09209951323369585,-0.113425015574349,298.0,2.0,1112.0,sync,l6,BTN4,TrkB_S1HP
0.26409351761892036,0.16436838621865366,299.0,2.0,1072.0,sync,l6,BTN4,TrkB_S1HP
0.1372714889647178,0.1549128048156052,300.0,2.0,1052.0,sync,l6,BTN4,TrkB_S1HP
0.10895290060857148,0.9367514750647578,302.0,2.0,1032.0,sync,l6,BTN4,TrkB_S1HP
0.04431927643796116,0.31916750240981356,304.0,2.0,872.0,sync,l5,BTN4,TrkB_S1HP
0.13052445518900566,-0.01808023762580152,308.0,2.0,772.0,sync,l5,BTN4,TrkB_S1HP
-0.2482735763106624,0.962725877579509,311.0,2.0,652.0,sync,l5,BTN4,TrkB_S1HP
0.06773126051987048,1.69038391896383,312.0,2.0,592.0,sync,l5,BTN4,TrkB_S1HP
-0.06563119164663066,0.36271576990369103,313.0,2.0,512.0,sync,l4,BTN4,TrkB_S1HP
1.598982440253999,0.7893710781000751,314.0,2.0,572.0,sync,l5,BTN4,TrkB_S1HP
-0.06501615985794816,-0.06501615985794816,315.0,2.0,532.0,sync,l4,BTN4,TrkB_S1HP
0.8189899985606196,0.10698601520703584,317.0,2.0,352.0,sync,l23,BTN4,TrkB_S1HP
0.4206196248588278,0.5184381422678579,318.0,2.0,912.0,sync,l5,BTN4,TrkB_S1HP
0.2780164271246871,0.2685560638027072,319.0,2.0,832.0,sync,l5,BTN4,TrkB_S1HP
0.7231962524028003,0.48346268807038034,321.0,2.0,272.0,sync,l23,BTN4,TrkB_S1HP
1.555700874676181,0.42144267520285944,323.0,2.0,412.0,sync,l23,BTN4,TrkB_S1HP
2.1003155822707695,0.33410766445372436,325.0,2.0,452.0,sync,l4,BTN4,TrkB_S1HP
0.9575030463970124,0.10899871490485236,326.0,2.0,472.0,sync,l4,BTN4,TrkB_S1HP
1.2759120005040965,0.5505204063088744,330.0,2.0,512.0,sync,l4,BTN4,TrkB_S1HP
0.3965862042694584,0.21482804572457606,331.0,2.0,532.0,sync,l4,BTN4,TrkB_S1HP
0.6620767498561744,0.6620767498561748,333.0,2.0,572.0,sync,l5,BTN4,TrkB_S1HP
0.9400229814521569,0.11799006891201216,336.0,2.0,692.0,sync,l5,BTN4,TrkB_S1HP
1.9088086790778889,1.617779553119825,337.0,2.0,752.0,sync,l5,BTN4,TrkB_S1HP
0.41365247273758615,0.7014107146419942,339.0,2.0,852.0,sync,l5,BTN4,TrkB_S1HP
1.5877934094780262,0.9500738567071185,340.0,2.0,872.0,sync,l5,BTN4,TrkB_S1HP
-0.18473753525045078,0.14838488967343896,343.0,2.0,1012.0,sync,l6,BTN4,TrkB_S1HP
3.274150205032186,0.48523841049467653,355.0,3.0,912.0,sync,l5,BTK4,TrkB_S1HP
2.742101417967685,0.5772148627147496,356.0,3.0,852.0,sync,l5,BTK4,TrkB_S1HP
2.1017933843760077,0.8656873565321156,359.0,3.0,772.0,sync,l5,BTK4,TrkB_S1HP
2.2622071956021332,0.7831072768410933,360.0,3.0,792.0,sync,l5,BTK4,TrkB_S1HP
1.454792485358465,0.14149568197052428,361.0,3.0,772.0,sync,l5,BTK4,TrkB_S1HP
-0.013763757864740524,-0.03670335430597469,363.0,3.0,732.0,sync,l5,BTK4,TrkB_S1HP
3.127462172169691,1.0986489819095506,365.0,3.0,692.0,sync,l5,BTK4,TrkB_S1HP
0.9188592054376071,0.13227822579212542,366.0,3.0,672.0,sync,l5,BTK4,TrkB_S1HP
0.751157414637913,0.14856275926655424,368.0,3.0,652.0,sync,l5,BTK4,TrkB_S1HP
0.7033208058399225,0.1742202738544328,369.0,3.0,652.0,sync,l5,BTK4,TrkB_S1HP
0.7337973585347254,0.25425653879794086,371.0,3.0,612.0,sync,l5,BTK4,TrkB_S1HP
0.6021445331177018,0.1682721334029021,374.0,3.0,552.0,sync,l5,BTK4,TrkB_S1HP
0.5788043774460035,0.2125449335410775,376.0,3.0,552.0,sync,l5,BTK4,TrkB_S1HP
